1.45 0.0767547 1.78806
1.46 0.0757317 1.8057
1.47 0.0747197 1.8236
1.48 0.0737188 1.84177
1.49 0.0727287 1.86022
1.5 0.0717495 1.87894
1.51 0.070781 1.89795
1.52 0.0698233 1.91724
1.53 0.0688761 1.93682
1.54 0.0679395 1.9567
1.55 0.0670134 1.97688
1.56 0.0660976 1.99736
1.57 0.0651922 2.01816
1.58 0.0642969 2.03927
1.59 0.0634119 2.06071
1.6 0.0625369 2.08247
1.61 0.0616719 2.10457
1.62 0.0608169 2.12701
1.63 0.0599717 2.14979
1.64 0.0591363 2.17292
1.65 0.0583106 2.19641
1.66 0.0574945 2.22026
1.67 0.0566879 2.24448
1.68 0.0558909 2.26907
1.69 0.0551032 2.29405
1.7 0.0543248 2.31941
1.71 0.0535556 2.34516
1.72 0.0527957 2.37132
1.73 0.0520448 2.39789
1.74 0.0513029 2.42487
1.75 0.0505699 2.45227
1.76 0.0498458 2.4801
1.77 0.0491304 2.50837
1.78 0.0484237 2.53708
1.79 0.0477257 2.56625
1.8 0.0470362 2.59587
1.81 0.0463552 2.62596
1.82 0.0456826 2.65653
1.83 0.0450182 2.68757
1.84 0.0443621 2.71912
1.85 0.0437142 2.75116
1.86 0.0430744 2.78371
1.87 0.0424426 2.81678
1.88 0.0418187 2.85037
1.89 0.0412027 2.8845
1.9 0.0405944 2.91918
1.91 0.0399939 2.95441
1.92 0.039401 2.9902
1.93 0.0388157 3.02657
1.94 0.0382379 3.06352
1.95 0.0376675 3.10107
1.96 0.0371044 3.13922
1.97 0.0365486 3.17799
1.98 0.036 3.21739
1.99 0.0354585 3.25742
2 0.0349241 3.29809
