x 		y 		Rosen 		Rosen_int 	Himmel 		Himmel_int 	dgauss 		dgauss_int
-1.92      	0.6        	961.1      	2235       	118.3      	114.9      	0.01749    	0.04875   
-1.92      	0.8        	841.7      	2099       	111        	107.8      	0.01322    	0.0397    
-1.92      	1          	730.2      	1963       	102.6      	100.7      	0.00922    	0.03064   
-1.92      	1.2        	626.7      	1828       	93.33      	93.54      	0.005938   	0.02159   
-1.92      	1.4        	531.3      	1692       	83.41      	86.42      	0.00353    	0.01253   
-1.92      	1.6        	443.8      	1587       	73.09      	78.97      	0.001937   	0.007469  
-1.92      	1.8        	364.4      	1511       	62.66      	71.2       	0.0009815  	0.006404  
-1.92      	2          	292.9      	1435       	52.44      	63.42      	0.000459   	0.005338  
-1.92      	2.2        	229.5      	1360       	42.8       	55.65      	0.0001982  	0.004272  
-1.92      	2.4        	174        	1284       	34.13      	47.87      	7.897e-05  	0.003206  
-1.92      	2.6        	126.6      	1209       	26.88      	40.1       	2.905e-05  	0.002141  
-1.92      	2.8        	87.1       	1133       	21.54      	32.32      	9.866e-06  	0.001075  
-1.8       	-3         	3902       	5093       	115.8      	115.9      	4.833e-06  	1.041e-05 
-1.8       	-2.8       	3656       	4859       	112.4      	117.7      	1.542e-05  	0.001194  
-1.8       	-2.6       	3418       	4625       	111.5      	119.6      	4.54e-05   	0.002378  
-1.8       	-2.4       	3189       	4391       	112.5      	121.4      	0.0001234  	0.003562  
-1.8       	-2.2       	2967       	4157       	114.9      	123.3      	0.0003097  	0.004746  
-1.8       	-2         	2754       	3923       	118.3      	125.1      	0.0007173  	0.00593   
-1.8       	-1.8       	2548       	3689       	122.3      	127        	0.001534   	0.007114  
-1.8       	-1.6       	2350       	3455       	126.5      	128.8      	0.003028   	0.008298  
-1.8       	-1.4       	2161       	3251       	130.7      	130.4      	0.005517   	0.01392   
-1.8       	-1.2       	1979       	3077       	134.5      	131.8      	0.009279   	0.02398   
-1.8       	-1         	1806       	2903       	137.6      	133.1      	0.01441    	0.03404   
-1.8       	-0.8       	1640       	2729       	139.9      	134.5      	0.02065    	0.0441    
-1.8       	-0.6       	1482       	2555       	141.1      	135.8      	0.02732    	0.05416   
-1.8       	-0.4       	1333       	2381       	141.2      	137.2      	0.03337    	0.06422   
-1.8       	-0.2       	1191       	2207       	140.1      	138.5      	0.03763    	0.07428   
-1.8       	0          	1058       	2033       	137.7      	139.8      	0.03916    	0.08434   
-1.8       	0.2        	932        	1919       	133.9      	132.6      	0.03763    	0.07428   
-1.8       	0.4        	814.4      	1805       	128.8      	125.3      	0.03337    	0.06422   
-1.8       	0.6        	704.8      	1691       	122.5      	118.1      	0.02732    	0.05416   
-1.8       	0.8        	603.2      	1577       	115        	110.8      	0.02065    	0.0441    
-1.8       	1          	509.6      	1463       	106.5      	103.5      	0.01441    	0.03404   
