x 		y 		Rosen 		Rosen_int 	Himmel 		Himmel_int 	dgauss 		dgauss_int
-0.3233    	-0.5592    	45.81      	333.4      	180.4      	156.8      	0.6589     	0.1918    
-0.3233    	-0.4451    	31.96      	323.8      	179.4      	153.8      	0.7389     	0.1841    
-0.3233    	-0.3309    	20.72      	314.2      	178.1      	150.7      	0.8073     	0.1763    
-0.3233    	-0.2168    	12.08      	304.5      	176.4      	147.6      	0.8594     	0.1685    
-0.3233    	-0.1027    	6.045      	294.9      	174.4      	144.6      	0.8913     	0.1607    
-0.3233    	0.01148    	2.617      	285.3      	172.1      	141.5      	0.9006     	0.153     
-0.3233    	0.1256     	1.796      	275.7      	169.4      	138.5      	0.8866     	0.1452    
-0.3233    	0.2397     	3.579      	266        	166.3      	135.4      	0.8504     	0.1374    
-0.3233    	0.3539     	7.968      	256.4      	162.9      	132.4      	0.7947     	0.1296    
-0.3233    	0.468      	14.96      	246.8      	159.2      	129.3      	0.7235     	0.1219    
-0.3233    	0.5822     	24.56      	237.1      	155.1      	126.2      	0.6418     	0.1141    
-0.3233    	0.6963     	36.77      	227.5      	150.8      	123.2      	0.5547     	0.1063    
-0.3233    	0.8104     	51.58      	217.9      	146.2      	120.1      	0.467      	0.09852   
-0.3233    	0.9246     	68.99      	208.3      	141.3      	117.1      	0.3831     	0.09074   
-0.3233    	1.039      	89.01      	198.6      	136.1      	114        	0.3062     	0.08297   
-0.3233    	1.153      	111.6      	189        	130.9      	110.9      	0.2385     	0.07519   
-0.3233    	1.267      	136.9      	179.4      	125.4      	107.9      	0.1809     	0.06741   
-0.3233    	1.381      	164.7      	169.8      	119.9      	104.8      	0.1337     	0.05963   
-0.3233    	1.495      	195.2      	160.1      	114.2      	101.8      	0.0963     	0.05186   
-0.2613    	-1.815     	356.1      	767.8      	178.2      	161.7      	0.03469    	0.02122   
-0.2613    	-1.701     	314.5      	717.6      	178.7      	162.3      	0.05181    	0.04799   
-0.2613    	-1.586     	275.4      	667.4      	179.2      	163        	0.0754     	0.07476   
-0.2613    	-1.472     	238.9      	617.2      	179.8      	163.6      	0.1069     	0.1015    
-0.2613    	-1.358     	205.1      	566.9      	180.4      	164.2      	0.1477     	0.1283    
-0.2613    	-1.244     	173.8      	516.7      	180.9      	164.9      	0.1987     	0.1551    
-0.2613    	-1.13      	145.1      	466.5      	181.3      	165.5      	0.2606     	0.1818    
-0.2613    	-1.016     	119.1      	416.3      	181.5      	166.1      	0.3329     	0.2086    
-0.2613    	-0.9016    	95.66      	395.9      	181.6      	164        	0.4143     	0.2092    
-0.2613    	-0.7875    	74.82      	384.7      	181.4      	160.9      	0.5024     	0.2016    
-0.2613    	-0.6733    	56.59      	373.6      	181        	157.9      	0.5935     	0.1941    
-0.2613    	-0.5592    	40.96      	362.5      	180.3      	154.9      	0.6832     	0.1865    
